ij,wij
18, 1.012047
19, 0.264464
20, -0.073116
21, 0.028518
22, -0.652566
23, -0.665662
24, -0.362858
10, -0.574437
11, 0.439778
12, 0.619161
13, 0.213903
14, -0.561037
15, 0.419347
16, 0.423387
17, 0.872951
18, 1.012896
19, 0.264431
20, -0.072974
21, 0.029085
22, -0.652100
23, -0.665150
24, -0.362878
10, -0.574485
11, 0.439748
12, 0.619130
13, 0.213748
14, -0.560964
15, 0.419313
16, 0.423366
17, 0.872929
18, 1.012786
19, 0.264483
20, -0.073001
21, 0.029069
22, -0.652117
23, -0.665235
24, -0.362838
10, -0.575477
11, 0.439574
12, 0.618858
13, 0.213157
14, -0.560798
15, 0.417936
16, 0.423124
17, 0.872552
18, 1.011966
19, 0.264713
20, -0.074303
21, 0.028840
22, -0.652475
23, -0.666012
24, -0.362620
10, -0.575291
11, 0.440632
12, 0.619769
13, 0.214258
14, -0.560782
15, 0.418018
16, 0.423593
17, 0.872955
18, 1.012453
19, 0.264720
20, -0.074211
21, 0.029366
22, -0.652021
23, -0.665463
24, -0.362612
10, -0.575355
11, 0.440560
12, 0.619525
13, 0.213254
14, -0.560748
15, 0.417986
16, 0.423555
17, 0.872829
18, 1.011933
19, 0.264738
20, -0.074258
21, 0.029313
22, -0.652201
23, -0.666206
24, -0.362587
10, -0.576175
11, 0.440130
12, 0.618014
13, 0.210936
14, -0.560653
15, 0.417026
16, 0.423052
17, 0.871061
18, 1.009220
19, 0.264849
20, -0.075611
21, 0.028603
22, -0.654695
23, -0.670032
24, -0.362430
10, -0.576101
11, 0.439615
12, 0.617628
13, 0.210476
14, -0.560755
15, 0.417084
16, 0.422652
17, 0.870760
18, 1.008863
19, 0.264770
20, -0.075623
21, 0.028690
22, -0.654630
23, -0.669954
24, -0.362413
10, -0.576165
11, 0.439598
12, 0.617618
13, 0.210428
14, -0.560641
15, 0.417023
16, 0.422636
17, 0.870751
18, 1.008817
19, 0.264879
20, -0.075661
21, 0.028680
22, -0.654635
23, -0.669982
24, -0.362345
10, -0.576986
11, 0.439408
12, 0.617357
13, 0.209554
14, -0.560515
15, 0.416202
16, 0.422445
17, 0.870490
18, 1.007944
19, 0.265005
20, -0.076462
21, 0.028494
22, -0.654890
23, -0.670834
24, -0.362223
10, -0.576893
11, 0.439777
12, 0.617564
13, 0.209765
14, -0.560532
15, 0.416413
16, 0.423285
17, 0.870961
18, 1.008424
19, 0.264965
20, -0.076580
21, 0.028025
22, -0.655153
23, -0.671103
24, -0.362200
10, -0.576977
11, 0.439702
12, 0.617459
13, 0.209338
14, -0.560436
15, 0.416352
16, 0.423230
17, 0.870885
18, 1.008113
19, 0.265035
20, -0.076635
21, 0.027976
22, -0.655222
23, -0.671382
24, -0.362137
10, -0.577966
11, 0.439577
12, 0.617319
13, 0.208891
14, -0.560263
15, 0.415173
16, 0.423080
17, 0.870717
18, 1.007580
19, 0.265242
20, -0.077653
21, 0.027846
22, -0.655367
23, -0.671843
24, -0.361959
10, -0.577852
11, 0.440141
12, 0.617745
13, 0.209364
14, -0.560261
15, 0.415296
16, 0.423696
17, 0.871183
18, 1.008096
19, 0.265244
20, -0.077641
21, 0.027904
22, -0.655323
23, -0.671794
24, -0.361958
10, -0.577908
11, 0.440121
12, 0.617687
13, 0.209110
14, -0.560197
15, 0.415240
16, 0.423675
17, 0.871123
18, 1.007837
19, 0.265309
20, -0.077696
21, 0.027884
22, -0.655380
23, -0.672044
24, -0.361895
10, -0.578911
11, 0.439917
12, 0.617274
13, 0.208380
14, -0.559967
15, 0.413675
16, 0.423358
17, 0.870479
18, 1.006699
19, 0.265667
20, -0.079211
21, 0.027576
22, -0.656003
23, -0.673146
24, -0.361549
10, -0.578880
11, 0.440283
12, 0.617612
13, 0.208736
14, -0.559938
15, 0.413720
16, 0.423890
17, 0.870971
18, 1.007216
19, 0.265710
20, -0.079117
21, 0.028686
22, -0.654980
23, -0.672068
24, -0.361459
10, -0.579123
11, 0.440190
12, 0.617290
13, 0.208151
14, -0.559803
15, 0.413398
16, 0.423767
17, 0.870544
18, 1.006441
19, 0.265888
20, -0.079455
21, 0.028557
22, -0.655427
23, -0.672881
24, -0.361272
10, -0.580117
11, 0.439959
12, 0.616994
13, 0.207669
14, -0.559476
15, 0.411735
16, 0.423379
17, 0.870049
18, 1.005634
19, 0.266435
20, -0.080835
21, 0.028236
22, -0.655838
23, -0.673551
24, -0.360819
10, -0.580149
11, 0.440661
12, 0.617453
13, 0.208045
14, -0.559375
15, 0.411782
16, 0.422336
17, 0.869367
18, 1.005075
19, 0.266285
20, -0.080862
21, 0.028835
22, -0.655446
23, -0.673230
24, -0.360732
10, -0.580183
11, 0.440623
12, 0.617431
13, 0.207915
14, -0.559242
15, 0.411753
16, 0.422303
17, 0.869348
18, 1.004965
19, 0.266398
20, -0.080881
21, 0.028814
22, -0.655458
23, -0.673301
24, -0.360660
10, -0.580563
11, 0.440296
12, 0.616611
13, 0.204738
14, -0.559188
15, 0.411539
16, 0.422119
17, 0.868886
18, 1.003174
19, 0.266428
20, -0.081192
21, 0.028546
22, -0.656131
23, -0.675905
24, -0.360615
10, -0.580331
11, 0.441128
12, 0.617280
13, 0.205557
14, -0.559184
15, 0.411786
16, 0.423004
17, 0.869597
18, 1.004045
19, 0.266432
20, -0.081009
21, 0.029203
22, -0.655602
23, -0.675258
24, -0.360612
10, -0.580638
11, 0.440923
12, 0.616783
13, 0.204709
14, -0.558989
15, 0.411421
16, 0.422760
17, 0.869008
18, 1.003038
19, 0.266664
20, -0.081382
21, 0.028954
22, -0.656204
23, -0.676287
24, -0.360375
10, -0.581257
11, 0.440835
12, 0.616691
13, 0.204095
14, -0.558889
15, 0.410888
16, 0.422685
17, 0.868928
18, 1.002510
19, 0.266751
20, -0.081862
21, 0.028887
22, -0.656276
23, -0.676763
24, -0.360297
10, -0.581225
11, 0.440172
12, 0.616061
13, 0.203408
14, -0.558986
15, 0.410897
16, 0.422503
17, 0.868755
18, 1.002321
19, 0.266724
20, -0.081835
21, 0.028322
22, -0.656812
23, -0.677348
24, -0.360380
10, -0.581453
11, 0.440042
12, 0.615883
13, 0.202997
14, -0.558765
15, 0.410630
16, 0.422351
17, 0.868546
18, 1.001838
19, 0.266984
20, -0.082050
21, 0.028200
22, -0.656981
23, -0.677736
24, -0.360171
10, -0.582122
11, 0.439911
12, 0.615507
13, 0.201369
14, -0.558682
15, 0.410033
16, 0.422234
17, 0.868211
18, 1.000388
19, 0.267057
20, -0.082739
21, 0.028065
22, -0.657368
23, -0.679413
24, -0.360086
10, -0.582115
11, 0.440524
12, 0.615972
13, 0.201807
14, -0.558604
15, 0.410028
16, 0.421705
17, 0.867809
18, 1.000009
19, 0.266990
20, -0.082732
21, 0.028770
22, -0.656832
23, -0.678908
24, -0.359996
10, -0.582405
11, 0.440407
12, 0.615687
13, 0.201300
14, -0.558389
15, 0.409596
16, 0.421530
17, 0.867383
18, 0.999254
19, 0.267309
20, -0.083129
21, 0.028610
22, -0.657223
23, -0.679603
24, -0.359702
10, -0.583521
11, 0.440230
12, 0.615563
13, 0.201100
14, -0.557866
15, 0.407504
16, 0.421199
17, 0.867151
18, 0.998878
19, 0.268289
20, -0.084501
21, 0.028393
22, -0.657375
23, -0.679849
24, -0.359060
10, -0.583319
11, 0.439666
12, 0.615408
13, 0.200864
14, -0.558100
15, 0.407699
16, 0.420654
17, 0.867001
18, 0.998651
19, 0.268064
20, -0.084719
21, 0.029000
22, -0.657208
23, -0.679595
24, -0.358808
10, -0.583658
11, 0.439476
12, 0.615015
13, 0.200239
14, -0.557847
15, 0.407199
16, 0.420374
17, 0.866422
18, 0.997728
19, 0.268436
20, -0.085171
21, 0.028747
22, -0.657731
23, -0.680429
24, -0.358471
10, -0.584712
11, 0.439195
12, 0.614615
13, 0.199395
14, -0.557518
15, 0.405817
16, 0.420006
17, 0.865897
18, 0.996621
19, 0.268868
20, -0.086385
21, 0.028423
22, -0.658192
23, -0.681401
24, -0.358092
10, -0.584747
11, 0.438713
12, 0.614170
13, 0.198949
14, -0.557559
15, 0.405796
16, 0.419721
17, 0.865635
18, 0.996359
19, 0.268844
20, -0.086465
21, 0.027331
22, -0.659199
23, -0.682410
24, -0.358185
10, -0.584797
11, 0.438560
12, 0.613959
13, 0.197722
14, -0.557458
15, 0.405769
16, 0.419639
17, 0.865522
18, 0.995698
19, 0.268899
20, -0.086492
21, 0.027250
22, -0.659312
23, -0.683066
24, -0.358131
10, -0.585335
11, 0.438330
12, 0.613457
13, 0.195453
14, -0.557358
15, 0.405386
16, 0.419476
17, 0.865164
18, 0.994081
19, 0.268970
20, -0.086946
21, 0.027056
22, -0.659736
23, -0.684981
24, -0.358046
10, -0.585163
11, 0.437783
12, 0.613256
13, 0.195161
14, -0.557581
15, 0.405591
16, 0.418822
17, 0.864923
18, 0.993732
19, 0.268704
20, -0.087028
21, 0.027317
22, -0.659640
23, -0.684842
24, -0.357940
10, -0.585251
11, 0.437680
12, 0.613009
13, 0.193878
14, -0.557493
15, 0.405530
16, 0.418749
17, 0.864749
18, 0.992828
19, 0.268765
20, -0.087095
21, 0.027238
22, -0.659828
23, -0.685824
24, -0.357873
10, -0.586143
11, 0.437447
12, 0.612794
13, 0.193024
14, -0.557230
15, 0.404704
16, 0.418534
17, 0.864550
18, 0.992037
19, 0.269009
20, -0.087768
21, 0.027062
22, -0.659990
23, -0.686469
24, -0.357674
10, -0.586143
11, 0.437446
12, 0.612793
13, 0.193023
14, -0.557230
15, 0.404690
16, 0.417871
17, 0.864044
18, 0.991510
19, 0.268907
20, -0.087767
21, 0.027104
22, -0.659958
23, -0.686435
24, -0.357668
10, -0.586547
11, 0.437196
12, 0.612011
13, 0.191538
14, -0.557024
15, 0.404240
16, 0.417593
17, 0.863174
18, 0.989857
19, 0.269136
20, -0.088269
21, 0.026794
22, -0.660930
23, -0.688279
24, -0.357413
10, -0.587389
11, 0.437140
12, 0.611975
13, 0.191255
14, -0.556848
15, 0.403419
16, 0.417538
17, 0.863139
18, 0.989583
19, 0.269307
20, -0.088879
21, 0.026753
22, -0.660955
23, -0.688484
24, -0.357285
10, -0.587291
11, 0.436344
12, 0.611411
13, 0.190476
14, -0.557045
15, 0.403464
16, 0.417178
17, 0.862884
18, 0.989230
19, 0.269218
20, -0.088867
21, 0.026655
22, -0.661025
23, -0.688580
24, -0.357309
10, -0.587757
11, 0.436124
12, 0.610370
13, 0.188704
14, -0.556864
15, 0.402885
16, 0.416906
17, 0.861592
18, 0.987029
19, 0.269443
20, -0.089567
21, 0.026325
22, -0.662588
23, -0.691243
24, -0.357038
10, -0.588973
11, 0.435997
12, 0.610320
13, 0.188484
14, -0.556435
15, 0.401503
16, 0.416760
17, 0.861535
18, 0.986779
19, 0.269931
20, -0.090382
21, 0.026240
22, -0.662621
23, -0.691390
24, -0.356750
10, -0.588812
11, 0.435320
12, 0.610016
13, 0.188017
14, -0.556682
15, 0.401640
16, 0.416185
17, 0.861276
18, 0.986382
19, 0.269721
20, -0.090416
21, 0.026380
22, -0.662558
23, -0.691293
24, -0.356699
10, -0.589207
11, 0.435118
12, 0.609693
13, 0.187289
14, -0.556395
15, 0.401153
16, 0.415936
17, 0.860877
18, 0.985484
19, 0.270075
20, -0.090825
21, 0.026171
22, -0.662894
23, -0.692048
24, -0.356401
10, -0.590495
11, 0.434927
12, 0.609306
13, 0.186412
14, -0.556042
15, 0.399260
16, 0.415655
17, 0.860309
18, 0.984195
19, 0.270593
20, -0.092557
21, 0.025914
22, -0.663414
23, -0.693228
24, -0.355927
10, -0.590355
11, 0.436182
12, 0.610355
13, 0.187385
14, -0.555954
15, 0.399164
16, 0.414797
17, 0.859591
18, 0.983529
19, 0.270532
20, -0.092527
21, 0.026184
22, -0.663188
23, -0.693019
24, -0.355908
10, -0.590595
11, 0.435912
12, 0.609903
13, 0.185807
14, -0.555760
15, 0.398994
16, 0.414606
17, 0.859269
18, 0.982409
19, 0.270670
20, -0.092695
21, 0.025995
22, -0.663505
23, -0.694125
24, -0.355773
10, -0.591330
11, 0.435814
12, 0.609865
13, 0.185464
14, -0.555524
15, 0.398380
16, 0.414523
17, 0.859237
18, 0.982123
19, 0.270867
20, -0.093085
21, 0.025943
22, -0.663526
23, -0.694307
24, -0.355647
10, -0.591358
11, 0.435362
12, 0.609461
13, 0.185023
14, -0.555588
15, 0.398340
16, 0.413869
17, 0.858651
18, 0.981482
19, 0.270774
20, -0.093129
21, 0.025235
22, -0.664160
23, -0.694999
24, -0.355748
10, -0.591772
11, 0.435191
12, 0.609034
13, 0.183996
14, -0.555347
15, 0.397829
16, 0.413658
17, 0.858125
18, 0.980216
19, 0.271072
20, -0.093616
21, 0.025034
22, -0.664662
23, -0.696208
24, -0.355464
10, -0.593194
11, 0.435076
12, 0.608976
13, 0.183776
14, -0.554847
15, 0.395964
16, 0.413506
17, 0.858049
18, 0.979927
19, 0.271727
20, -0.094788
21, 0.024939
22, -0.664710
23, -0.696389
24, -0.355052
10, -0.593171
11, 0.435476
12, 0.609232
13, 0.184007
14, -0.554794
15, 0.395909
16, 0.412583
17, 0.857458
18, 0.979394
19, 0.271605
20, -0.094749
21, 0.025594
22, -0.664291
23, -0.696011
24, -0.354966
10, -0.593451
11, 0.435415
12, 0.609123
13, 0.183564
14, -0.554593
15, 0.395567
16, 0.412508
17, 0.857326
18, 0.978855
19, 0.271850
20, -0.095035
21, 0.025532
22, -0.664402
23, -0.696463
24, -0.354760
10, -0.594787
11, 0.435325
12, 0.609102
13, 0.183445
14, -0.554087
15, 0.394033
16, 0.412404
17, 0.857301
18, 0.978718
19, 0.272432
20, -0.095821
21, 0.025479
22, -0.664414
23, -0.696533
24, -0.354462
10, -0.594309
11, 0.436450
12, 0.609705
13, 0.184258
14, -0.554152
15, 0.394454
16, 0.413398
17, 0.857834
18, 0.979436
19, 0.272374
20, -0.095828
21, 0.025463
22, -0.664423
23, -0.696545
24, -0.354461
10, -0.594444
11, 0.436254
12, 0.609349
13, 0.182251
14, -0.554026
15, 0.394375
16, 0.413282
17, 0.857625
18, 0.978255
19, 0.272448
20, -0.095912
21, 0.025340
22, -0.664645
23, -0.697797
24, -0.354383
10, -0.595439
11, 0.435808
12, 0.607712
13, 0.178750
14, -0.553829
15, 0.393440
16, 0.412864
17, 0.856088
18, 0.974967
19, 0.272634
20, -0.097133
21, 0.024794
22, -0.666652
23, -0.702091
24, -0.354141
10, -0.595497
11, 0.434991
12, 0.607087
13, 0.178019
14, -0.553938
15, 0.393476
16, 0.413375
17, 0.856478
18, 0.975424
19, 0.272702
20, -0.097081
21, 0.025534
22, -0.666086
23, -0.701428
24, -0.354042
10, -0.596042
11, 0.434735
12, 0.606132
13, 0.176036
14, -0.553703
15, 0.392837
16, 0.413074
17, 0.855358
18, 0.973098
19, 0.272979
20, -0.097791
21, 0.025200
22, -0.667331
23, -0.704014
24, -0.353734
10, -0.597398
11, 0.434376
12, 0.605527
13, 0.174796
14, -0.553224
15, 0.390912
16, 0.412564
17, 0.854499
18, 0.971338
19, 0.273657
20, -0.099478
21, 0.024753
22, -0.668084
23, -0.705557
24, -0.353139
10, -0.597365
11, 0.434580
12, 0.605696
13, 0.174971
14, -0.553205
15, 0.390903
16, 0.412508
17, 0.854452
18, 0.971289
19, 0.273652
20, -0.099408
21, 0.025189
22, -0.667723
23, -0.705182
24, -0.353099
10, -0.597582
11, 0.434526
12, 0.605652
13, 0.174675
14, -0.552984
15, 0.390675
16, 0.412451
17, 0.854406
18, 0.970978
19, 0.273885
20, -0.099566
21, 0.025149
22, -0.667755
23, -0.705400
24, -0.352937
10, -0.598781
11, 0.434300
12, 0.605515
13, 0.174071
14, -0.552515
15, 0.389441
16, 0.412218
17, 0.854264
18, 0.970356
19, 0.274367
20, -0.100370
21, 0.024997
22, -0.667848
23, -0.705804
24, -0.352623
10, -0.598607
11, 0.434787
12, 0.605796
13, 0.174367
14, -0.552531
15, 0.389789
16, 0.413193
17, 0.854828
18, 0.970947
19, 0.274335
20, -0.100540
21, 0.024520
22, -0.668123
23, -0.706093
24, -0.352607
10, -0.599167
11, 0.434557
12, 0.604987
13, 0.172533
14, -0.552277
15, 0.389103
16, 0.412910
17, 0.853835
18, 0.968699
19, 0.274647
20, -0.101263
21, 0.024222
22, -0.669169
23, -0.708462
24, -0.352279
10, -0.599667
11, 0.434254
12, 0.603076
13, 0.166650
14, -0.552212
15, 0.388784
16, 0.412717
17, 0.852615
18, 0.964943
19, 0.274688
20, -0.101774
21, 0.023913
22, -0.671123
23, -0.714477
24, -0.352213
10, -0.599765
11, 0.433894
12, 0.602833
13, 0.166450
14, -0.552209
15, 0.389114
16, 0.413927
17, 0.853430
18, 0.965614
19, 0.274676
20, -0.101880
21, 0.023524
22, -0.671385
23, -0.714692
24, -0.352209
10, -0.599990
11, 0.433836
12, 0.602699
13, 0.165521
14, -0.552065
15, 0.388884
16, 0.413868
17, 0.853292
18, 0.964661
19, 0.274823
20, -0.102089
21, 0.023470
22, -0.671509
23, -0.715554
24, -0.352075
10, -0.600740
11, 0.433669
12, 0.602015
13, 0.162023
14, -0.551947
15, 0.388253
16, 0.413727
17, 0.852716
18, 0.961718
19, 0.274922
20, -0.102847
21, 0.023301
22, -0.672201
23, -0.719089
24, -0.351957
10, -0.600796
11, 0.433277
12, 0.601681
13, 0.161664
14, -0.552001
15, 0.388196
16, 0.413323
17, 0.852373
18, 0.961347
19, 0.274867
20, -0.102928
21, 0.022726
22, -0.672690
23, -0.719616
24, -0.352035
10, -0.601049
11, 0.433188
12, 0.601634
13, 0.161285
14, -0.551723
15, 0.387958
16, 0.413240
17, 0.852328
18, 0.960993
19, 0.275127
20, -0.103071
21, 0.022676
22, -0.672717
23, -0.719829
24, -0.351880
10, -0.601694
11, 0.433008
12, 0.601469
13, 0.159737
14, -0.551518
15, 0.387502
16, 0.413113
17, 0.852212
18, 0.959899
19, 0.275272
20, -0.103449
21, 0.022571
22, -0.672813
23, -0.720737
24, -0.351759
10, -0.601613
11, 0.433797
12, 0.601925
13, 0.160099
14, -0.551423
15, 0.387414
16, 0.412259
17, 0.851718
18, 0.959506
19, 0.275168
20, -0.103325
21, 0.023779
22, -0.672114
23, -0.720181
24, -0.351613
10, -0.602682
11, 0.433190
12, 0.597799
13, 0.156342
14, -0.551180
15, 0.386153
16, 0.411543
17, 0.846851
18, 0.955075
19, 0.275454
20, -0.105390
21, 0.022607
22, -0.680086
23, -0.727438
24, -0.351144
10, -0.603856
11, 0.432456
12, 0.593202
13, 0.151194
14, -0.551024
15, 0.385070
16, 0.410866
17, 0.842607
18, 0.950322
19, 0.275598
20, -0.107207
21, 0.021470
22, -0.687207
23, -0.735414
24, -0.350902
10, -0.603941
11, 0.432019
12, 0.592826
13, 0.150814
14, -0.551065
15, 0.385027
16, 0.410645
17, 0.842417
18, 0.950130
19, 0.275578
20, -0.107371
21, 0.020638
22, -0.687923
23, -0.736138
24, -0.350980
10, -0.604471
11, 0.431878
12, 0.592355
13, 0.149006
14, -0.550835
15, 0.384422
16, 0.410484
17, 0.841879
18, 0.948066
19, 0.275840
20, -0.107947
21, 0.020484
22, -0.688436
23, -0.738106
24, -0.350730
10, -0.605945
11, 0.431739
12, 0.592166
13, 0.148063
14, -0.550419
15, 0.382647
16, 0.410317
17, 0.841652
18, 0.946930
19, 0.276341
20, -0.109324
21, 0.020354
22, -0.688612
23, -0.738987
24, -0.350342
10, -0.605506
11, 0.433039
12, 0.593405
13, 0.149462
14, -0.550377
15, 0.382895
16, 0.411053
17, 0.842353
18, 0.947722
19, 0.276365
20, -0.108920
21, 0.021555
22, -0.687469
23, -0.737696
24, -0.350303
10, -0.605893
11, 0.432920
12, 0.593283
13, 0.148675
14, -0.550085
15, 0.382513
16, 0.410935
17, 0.842233
18, 0.946946
19, 0.276653
20, -0.109186
21, 0.021473
22, -0.687553
23, -0.738237
24, -0.350102
10, -0.607262
11, 0.432623
12, 0.591714
13, 0.144788
14, -0.549840
15, 0.380937
16, 0.410593
17, 0.840426
18, 0.942470
19, 0.276935
20, -0.111045
21, 0.021069
22, -0.689685
23, -0.743520
24, -0.349769
10, -0.607401
11, 0.431697
12, 0.590943
13, 0.144033
14, -0.549935
15, 0.381048
16, 0.411330
17, 0.841038
18, 0.943071
19, 0.277010
20, -0.111022
21, 0.021222
22, -0.689558
23, -0.743395
24, -0.349753
10, -0.607639
11, 0.431427
12, 0.590183
13, 0.139800
14, -0.549807
15, 0.380912
16, 0.411176
17, 0.840606
18, 0.940662
19, 0.277082
20, -0.111181
21, 0.021043
22, -0.690064
23, -0.746213
24, -0.349668
10, -0.608500
11, 0.431124
12, 0.588894
13, 0.134850
14, -0.549647
15, 0.380230
16, 0.410936
17, 0.839585
18, 0.936743
19, 0.277209
20, -0.112022
21, 0.020746
22, -0.691323
23, -0.751047
24, -0.349512
10, -0.607976
11, 0.432455
12, 0.589778
13, 0.136029
14, -0.549650
15, 0.380475
16, 0.411559
17, 0.839999
18, 0.937295
19, 0.277208
20, -0.112019
21, 0.020754
22, -0.691317
23, -0.751040
24, -0.349512
10, -0.608392
11, 0.432048
12, 0.586087
13, 0.130190
14, -0.549554
15, 0.380236
16, 0.411324
17, 0.837875
18, 0.933934
19, 0.277263
20, -0.112444
21, 0.020338
22, -0.695088
23, -0.757006
24, -0.349415
10, -0.609278
11, 0.431470
12, 0.584867
13, 0.125634
14, -0.549291
15, 0.379663
16, 0.410950
17, 0.837085
18, 0.930987
19, 0.277433
20, -0.113078
21, 0.019925
22, -0.695961
23, -0.760266
24, -0.349226
10, -0.608926
11, 0.432447
12, 0.585684
13, 0.126576
14, -0.549254
15, 0.379928
16, 0.411687
17, 0.837701
18, 0.931697
19, 0.277461
20, -0.112839
21, 0.020585
22, -0.695409
23, -0.759628
24, -0.349201
10, -0.609951
11, 0.431792
12, 0.582454
13, 0.122195
14, -0.548930
15, 0.378919
